date,train_id,reason
2019_01_02,6907,empty file
2019_01_02,3227,missing state
2019_01_02,6307,missing state
2019_01_02,6909,empty file
2019_01_02,3216,empty file
2019_01_02,0404,empty file
2019_01_02,5718,empty file
2019_01_02,0058,empty file
2019_01_02,7887,empty file
2019_01_02,0852,empty file
2019_01_02,1148,empty file
2019_01_02,0056,empty file
2019_01_02,3217,missing state
2019_01_02,0208,empty file
2019_01_02,3221,missing state
2019_01_02,0808,empty file
2019_01_02,1252,empty file
2019_01_02,3505,missing state
2019_01_02,6610,missing state
2019_01_02,6617,missing state
2019_01_02,6628,empty file
2019_01_02,6227,missing state
2019_01_02,1002,empty file
2019_01_02,1208,empty file
2019_01_02,4321,empty file
2019_01_02,6216,empty file
2019_01_02,1206,empty file
2019_01_02,6616,empty file
2019_01_02,5404,empty file
2019_01_02,6611,missing state
2019_01_02,1254,empty file
2019_01_02,3503,missing state
2019_01_02,6620,empty file
2019_01_02,1608,missing state
2019_01_02,6210,empty file
2019_01_02,6219,missing state
2019_01_02,6606,empty file
2019_01_02,1616,missing state
2019_01_02,1620,missing state
2019_01_02,5422,empty file
2019_01_02,6200,empty file
2019_01_02,4306,empty file
2019_01_02,1210,empty file
2019_01_02,4330,empty file
2019_01_02,3318,empty file
2019_01_02,1070,empty file
2019_01_02,4398,empty file
2019_01_02,2608,empty file
2019_01_02,6607,missing state
2019_01_02,1610,missing state
2019_01_02,5412,missing state
2019_01_02,3326,empty file
2019_01_02,3310,empty file
2019_01_02,6206,empty file
2019_01_02,5730,empty file
2019_01_02,0626,no departures
2019_01_02,0414,empty file
2019_01_02,1156,empty file
2019_01_02,0048,empty file
2019_01_02,0046,empty file
2019_01_02,1160,empty file
2019_01_02,3209,empty file
2019_01_02,1102,empty file
2019_01_02,6318,empty file
2019_01_02,6944,empty file
2019_01_02,0412,empty file
2019_01_02,1150,empty file
2019_01_02,0872,empty file
2019_01_02,3230,empty file
2019_01_02,1103,missing state
2019_01_02,1104,empty file
2019_01_02,3208,missing state
2019_01_02,3224,empty file
2019_01_02,3223,missing state
2019_01_02,3215,missing state
2019_01_02,3212,empty file
2019_01_02,7276,empty file
2019_01_02,0408,empty file
2019_01_02,5714,empty file
2019_01_02,0054,empty file
2019_01_02,6305,missing state
2019_01_02,3222,empty file
2019_01_02,0400,missing state
2019_01_02,7883,empty file
2019_01_02,0052,empty file
2019_01_02,1006,empty file
2019_01_02,0544,empty file
2019_01_02,1205,missing state
2019_01_02,6215,missing state
2019_01_02,6410,empty file
2019_01_02,5408,missing state
2019_01_02,6614,no departures
2019_01_02,1258,empty file
2019_01_02,1604,missing state
2019_01_02,6613,missing state
2019_01_02,5439,no departures
2019_01_02,4785,empty file
2019_01_02,6214,empty file
2019_01_02,4315,empty file
2019_01_02,1204,empty file
2019_01_02,6213,missing state
2019_01_02,1000,empty file
2019_01_02,4324,empty file
2019_01_02,4323,empty file
2019_01_02,6612,empty file
2019_01_02,1605,missing state
2019_01_02,1602,missing state
2019_01_02,6624,empty file
2019_01_03,3722,no departures
2019_01_03,A92,empty file
2019_01_03,3700,no departures
2019_01_03,4398,empty file
2019_01_04,3714,no departures
2019_01_04,3293,empty file
2019_01_04,5441,no departures
2019_01_04,A639,empty file
2019_01_04,0338,no departures
2019_01_04,3297,empty file
2019_01_05,4780,empty file
2019_01_05,A20,no departures
2019_01_05,0071,no departures
2019_01_05,3297,empty file
2019_01_05,A639,empty file
2019_01_06,1875,no departures
2019_01_06,7800,empty file
2019_01_06,7200,empty file
2019_01_06,5503,empty file
2019_01_06,1701,empty file
2019_01_06,7201,empty file
2019_01_06,2122,no departures
2019_01_06,7801,empty file
2019_01_06,2101,no departures
2019_01_06,1883,no departures
2019_01_06,7205,empty file
2019_01_06,2126,no departures
2019_01_06,7805,empty file
2019_01_06,0069,empty file
2019_01_07,6944,empty file
2019_01_07,4398,empty file
2019_01_07,0544,empty file
2019_01_07,7276,empty file
2019_01_07,7876,empty file
2019_01_07,7885,empty file
2019_01_07,7883,empty file
2019_01_07,0509,empty file
2019_01_07,4705,empty file
2019_01_07,6907,empty file
2019_01_07,6909,empty file
2019_01_07,7880,empty file
2019_01_07,7887,empty file
2019_01_08,5451,no departures
2019_01_08,4398,empty file
2019_01_08,5441,no departures
2019_01_09,5451,no departures
2019_01_09,1636,no departures
2019_01_09,3737,no departures
2019_01_09,3293,empty file
2019_01_09,3297,empty file
2019_01_09,5441,no departures
2019_01_09,4398,empty file
2019_01_09,A639,empty file
2019_01_09,3514,no departures
2019_01_10,5441,no departures
2019_01_10,4398,empty file
2019_01_10,3716,no departures
2019_01_10,A639,empty file
2019_01_10,3297,empty file
2019_01_10,3714,no departures
2019_01_10,3722,no departures
2019_01_10,3293,empty file
2019_01_10,5451,no departures
2019_01_10,3708,no departures
2019_01_11,3297,empty file
2019_01_11,A92,no departures
2019_01_11,A639,empty file
2019_01_11,6201,empty file
2019_01_11,3293,empty file
2019_01_12,4780,empty file
2019_01_12,0075,no departures
2019_01_12,5401,empty file
2019_01_12,A639,empty file
2019_01_13,A92,
2019_01_13,0069,empty file
2019_01_13,7805,empty file
2019_01_13,7205,empty file
2019_01_13,A90,empty file
2019_01_13,7801,empty file
2019_01_13,7201,empty file
2019_01_13,7200,empty file
2019_01_13,7800,empty file
2019_01_13,1701,empty file
2019_01_13,5503,empty file
2019_01_14,4705,empty file
2019_01_14,0509,empty file
2019_01_14,6909,empty file
2019_01_14,6907,empty file
2019_01_14,7887,empty file
2019_01_14,7880,empty file
2019_01_14,4398,empty file
2019_01_14,3720,no departures
2019_01_14,5441,no departures
2019_01_14,7830,empty file
2019_01_14,6944,empty file
2019_01_14,A90,empty file
2019_01_14,7885,empty file
2019_01_14,7876,empty file
2019_01_14,7276,empty file
2019_01_14,5746,no departures
2019_01_14,0544,empty file
2019_01_15,6314,no departures
2019_01_15,0481,no departures
2019_01_15,5416,no departures
2019_01_15,1612,no departures
2019_01_15,5404,no departures
2019_01_15,3708,no departures
2019_01_15,3502,no departures
2019_01_15,A169,empty file
2019_01_15,0211,no departures
2019_01_15,5441,no departures
2019_01_15,4398,empty file
2019_01_15,1610,no departures
2019_01_15,3124,no departures
2019_01_16,1602,no departures
2019_01_16,A639,empty file
2019_01_16,3710,no departures
2019_01_16,4398,empty file
2019_01_16,3716,no departures
2019_01_16,3297,empty file
2019_01_16,5451,no departures
2019_01_16,3722,no departures
2019_01_16,3293,empty file
2019_01_17,3704,no departures
2019_01_17,3297,empty file
2019_01_17,4398,empty file
2019_01_17,A639,empty file
2019_01_17,5404,no departures
2019_01_17,5451,no departures
2019_01_17,3293,empty file
2019_01_18,3714,no departures
2019_01_18,3293,empty file
2019_01_18,5404,no departures
2019_01_18,5451,no departures
2019_01_18,3720,no departures
2019_01_18,3710,no departures
2019_01_18,A639,empty file
2019_01_18,3297,empty file
2019_01_18,3702,no departures
2019_01_19,2118,no departures
2019_01_19,4780,empty file
2019_01_19,3297,empty file
2019_01_19,A639,empty file
2019_01_19,5528,no departures
2019_01_20,5516,no departures
2019_01_20,A.82,empty file
2019_01_20,6935,no departures
2019_01_20,1875,no departures
2019_01_20,5503,no departures
2019_01_20,5514,no departures
2019_01_20,2102,no departures
2019_01_20,4780,empty file
2019_01_20,7205,empty file
2019_01_21,7285,empty file
2019_01_21,A162,empty file
2019_01_21,1739,no departures
2019_01_21,1875,no departures
2019_01_21,A43,empty file
2019_01_21,6909,empty file
2019_01_21,0093,no departures
2019_01_21,7657,no departures
2019_01_21,7669,missing state
2019_01_21,8551,no departures
2019_01_22,2406,no departures
2019_01_22,5416,no departures
2019_01_22,3126,no departures
2019_01_22,3984,no departures
2019_01_22,0871,no departures
2019_01_22,0481,no departures
2019_01_22,0607,no departures
2019_01_22,5718,no departures
2019_01_22,5710,no departures
2019_01_22,1608,no departures
2019_01_22,3700,no departures
2019_01_22,1606,no departures
2019_01_22,5404,no departures
2019_01_22,3706,no departures
2019_01_22,3708,no departures
2019_01_22,3502,no departures
2019_01_22,0308,no departures
2019_01_22,0301,no departures
2019_01_22,5441,no departures
2019_01_22,5412,no departures
2019_01_22,1610,no departures
2019_01_22,3720,no departures
2019_01_22,4398,empty file
2019_01_22,A89,no departures
2019_01_22,0300,no departures
2019_01_22,1103,no departures
2019_01_22,0211,no departures
2019_01_22,1133,no departures
2019_01_22,5714,no departures
2019_01_22,2101,empty file
2019_01_22,5409,no departures
2019_01_22,3704,no departures
2019_01_22,1602,no departures
2019_01_22,3702,no departures
2019_01_22,1604,no departures
2019_01_22,5408,no departures
2019_01_22,3506,no departures
2019_01_23,3204,empty file
2019_01_23,3202,empty file
2019_01_23,0044,empty file
2019_01_23,0871,no departures
2019_01_23,3714,no departures
2019_01_23,6602,empty file
2019_01_23,2406,no departures
2019_01_23,5451,no departures
2019_01_23,3700,no departures
2019_01_23,5710,no departures
2019_01_23,3829,missing state
2019_01_23,A151,empty file
2019_01_23,3810,empty file
2019_01_23,3809,empty file
2019_01_23,A170,empty file
2019_01_23,3209,empty file
2019_01_23,3208,empty file
2019_01_23,1103,no departures
2019_01_23,3808,empty file
2019_01_23,3710,no departures
2019_01_23,6200,empty file
2019_01_23,0300,no departures
2019_01_23,4398,empty file
2019_01_23,0301,empty file
2019_01_23,5441,no departures
2019_01_23,3310,empty file
2019_01_23,5408,no departures
2019_01_23,1604,no departures
2019_01_23,1602,no departures
2019_01_23,A66,no departures
2019_01_23,3813,empty file
2019_01_23,A190,empty file
2019_01_23,0400,empty file
2019_01_24,5451,no departures
2019_01_24,1636,no departures
2019_01_24,4360,empty file
2019_01_24,2406,no departures
2019_01_24,3293,empty file
2019_01_24,4398,empty file
2019_01_24,3297,empty file
2019_01_25,5403,empty file
2019_01_25,5451,no departures
2019_01_25,3805,empty file
2019_01_25,3205,empty file
2019_01_25,3293,empty file
2019_01_25,1101,empty file
2019_01_25,4360,empty file
2019_01_25,A20,no departures
2019_01_25,3297,empty file
2019_01_25,1331,no departures
2019_01_25,3201,empty file
2019_01_25,0041,empty file
2019_01_25,3200,empty file
2019_01_25,3800,empty file
2019_01_25,5441,no departures
2019_01_25,A639,empty file
2019_01_26,6601,empty file
2019_01_26,4397,empty file
2019_01_26,A639,empty file
2019_01_26,3742,empty file
2019_01_26,6201,empty file
2019_01_26,1133,empty file
2019_01_26,3897,empty file
2019_01_26,3297,empty file
2019_01_26,5526,no departures
2019_01_26,0453,empty file
2019_01_26,5520,no departures
2019_01_26,6683,empty file
2019_01_26,3292,empty file
2019_01_26,3892,empty file
2019_01_26,5508,no departures
2019_01_26,3895,empty file
2019_01_26,0442,empty file
2019_01_26,5536,no departures
2019_01_26,5538,no departures
2019_01_26,1705,no departures
2019_01_26,5522,no departures
2019_01_26,5514,no departures
2019_01_26,1787,no departures
2019_01_26,3888,empty file
2019_01_27,7800,empty file
2019_01_27,1701,empty file
2019_01_27,5503,empty file
2019_01_27,7201,empty file
2019_01_27,7801,empty file
2019_01_27,5510,no departures
2019_01_27,7205,empty file
2019_01_27,7805,empty file
2019_01_27,.7880,empty file
2019_01_27,2104,no departures
2019_01_27,0069,empty file
2019_01_27,5512,no departures
2019_01_28,7880,empty file
2019_01_28,7887,empty file
2019_01_28,6909,empty file
2019_01_28,6907,empty file
2019_01_28,4705,empty file
2019_01_28,0509,empty file
2019_01_28,A20,no departures
2019_01_28,.7880,empty file
2019_01_28,7883,empty file
2019_01_28,7876,empty file
2019_01_28,7885,empty file
2019_01_28,7276,empty file
2019_01_28,4785,empty file
2019_01_28,5401,no departures
2019_01_28,0544,empty file
2019_01_28,5441,no departures
2019_01_28,4398,empty file
2019_01_28,6944,empty file
2019_01_29,5404,no departures
2019_01_29,3700,no departures
2019_01_29,.7880,
2019_01_29,5710,no departures
2019_01_29,7880,empty file
2019_01_29,0871,no departures
2019_01_29,4360,empty file
2019_01_29,2406,no departures
2019_01_29,5408,no departures
2019_01_29,1604,no departures
2019_01_29,3702,no departures
2019_01_29,1602,no departures
2019_01_29,3704,no departures
2019_01_29,5714,no departures
2019_01_29,1103,no departures
2019_01_29,0300,no departures
2019_01_29,4398,empty file
2019_01_29,5441,no departures
2019_01_29,0301,no departures
2019_01_30,A639,empty file
2019_01_30,4398,empty file
2019_01_30,5441,no departures
2019_01_30,3297,empty file
2019_01_30,4360,empty file
2019_01_30,1647,no departures
2019_01_30,3293,empty file
2019_01_30,5434,no departures
2019_01_30,5451,no departures
2019_01_30,3700,no departures
2019_01_30,5404,no departures
2019_01_31,3297,empty file
2019_01_31,5441,no departures
2019_01_31,4398,empty file
2019_01_31,A639,empty file
2019_01_31,3508,no departures
2019_01_31,3293,empty file
2019_01_31,5902,no departures
2019_01_31,5420,no departures
2019_01_31,4360,empty file
2019_01_31,5451,no departures
2019_01_31,A2119,
2019_02_01,3297,empty file
2019_02_01,A639,empty file
2019_02_01,3742,no departures
2019_02_01,5441,no departures
2019_02_01,3702,no departures
2019_02_01,3293,empty file
2019_02_01,4360,empty file
2019_02_01,3714,no departures
2019_02_01,3712,no departures
2019_02_02,5524,no departures
2019_02_02,4780,empty file
2019_02_02,5506,no departures
2019_02_02,7883,missing state
2019_02_02,5543,missing state
2019_02_02,7885,missing state
2019_02_02,7276,missing state
2019_02_02,6299,empty file
2019_02_02,A639,empty file
2019_02_03,5524,no departures
2019_02_03,0069,empty file
2019_02_03,7805,empty file
2019_02_03,7205,empty file
2019_02_03,5520,no departures
2019_02_03,7801,empty file
2019_02_03,7201,empty file
2019_02_03,7200,empty file
2019_02_03,7800,empty file
2019_02_03,1701,empty file
2019_02_03,5503,empty file
2019_02_04,5416,no departures
2019_02_04,4705,empty file
2019_02_04,0509,empty file
2019_02_04,6909,empty file
2019_02_04,6907,empty file
2019_02_04,7887,empty file
2019_02_04,7880,empty file
2019_02_04,3706,no departures
2019_02_04,1636,no departures
2019_02_04,4398,empty file
2019_02_04,5441,no departures
2019_02_04,6944,empty file
2019_02_04,1739,empty file
2019_02_04,7885,empty file
2019_02_04,7876,empty file
2019_02_04,7276,empty file
2019_02_04,A89,missing state
2019_02_04,0544,empty file
2019_02_05,4360,empty file
2019_02_05,5434,no departures
2019_02_05,5441,no departures
2019_02_05,4398,empty file
2019_02_05,A89,no departures
2019_02_06,0341,no departures
2019_02_06,A639,empty file
2019_02_06,5441,no departures
2019_02_06,4398,empty file
2019_02_06,3297,empty file
2019_02_06,3706,no departures
2019_02_06,5404,no departures
2019_02_06,5432,no departures
2019_02_06,4360,empty file
2019_02_06,A89,missing state
2019_02_06,5420,no departures
2019_02_06,3293,empty file
2019_02_07,3297,empty file
2019_02_07,4398,empty file
2019_02_07,A639,empty file
2019_02_07,5404,no departures
2019_02_07,5451,no departures
2019_02_07,A89,no departures
2019_02_07,3293,empty file
2019_02_07,3712,no departures
2019_02_07,3722,no departures
2019_02_07,4360,empty file
2019_02_08,4360,empty file
2019_02_08,3714,no departures
2019_02_08,3293,empty file
2019_02_08,5404,no departures
2019_02_08,5441,no departures
2019_02_08,A639,empty file
2019_02_08,3297,empty file
2019_02_09,4780,empty file
2019_02_09,A639,empty file
2019_02_10,5527,no departures
2019_02_10,A90,
2019_02_10,7201,empty file
2019_02_10,7801,empty file
2019_02_10,7800,empty file
2019_02_10,7200,empty file
2019_02_10,5503,empty file
2019_02_10,1701,empty file
2019_02_10,5525,no departures
2019_02_10,0069,empty file
2019_02_10,5506,no departures
2019_02_10,7205,empty file
2019_02_10,7805,empty file
2019_02_11,4785,empty file
2019_02_11,0544,empty file
2019_02_11,7883,empty file
2019_02_11,7276,empty file
2019_02_11,7876,empty file
2019_02_11,7885,empty file
2019_02_11,6944,empty file
2019_02_11,4398,empty file
2019_02_11,5441,no departures
2019_02_11,7880,empty file
2019_02_11,7887,empty file
2019_02_11,6907,empty file
2019_02_11,6909,empty file
2019_02_11,0509,empty file
2019_02_11,2406,no departures
2019_02_11,4705,empty file
2019_02_11,5426,no departures
2019_02_12,4360,empty file
2019_02_12,5434,no departures
2019_02_12,4398,empty file
2019_02_12,5441,no departures
2019_02_12,3240,missing state
2019_02_12,3702,no departures
2019_02_13,3293,empty file
2019_02_13,.3711,no departures
2019_02_13,2406,no departures
2019_02_13,4360,empty file
2019_02_13,.3710,no departures
2019_02_13,.5413,no departures
2019_02_13,.3920,
2019_02_13,.3124,no departures
2019_02_13,5451,no departures
2019_02_13,.3223,no departures
2019_02_13,3297,empty file
2019_02_13,.3922,
2019_02_13,5441,no departures
2019_02_13,4398,empty file
2019_02_13,A639,empty file
2019_02_13,A94,no departures
2019_02_13,.3709,no departures
2019_02_13,3951,no departures
2019_02_13,.3502,no departures
2019_02_13,.3708,no departures
2019_02_13,.3821,
2019_02_14,5404,no departures
2019_02_14,5432,no departures
2019_02_14,5451,no departures
2019_02_14,4360,empty file
2019_02_14,3293,empty file
2019_02_14,A94,empty file
2019_02_14,4398,empty file
2019_02_14,A639,empty file
2019_02_14,3297,empty file
2019_02_15,5451,no departures
2019_02_15,3293,empty file
2019_02_15,4360,empty file
2019_02_15,3154,no departures
2019_02_15,3704,no departures
2019_02_15,0415,no departures
2019_02_15,3297,empty file
2019_02_15,A639,empty file
2019_02_16,A639,empty file
2019_02_16,2112,no departures
2019_02_16,5532,no departures
2019_02_16,5520,no departures
2019_02_16,2108,no departures
2019_02_16,4780,empty file
2019_02_17,7237,empty file
2019_02_17,7265,empty file
2019_02_17,7253,empty file
2019_02_17,1875,no departures
2019_02_17,4708,empty file
2019_02_17,4748,empty file
2019_02_17,4724,empty file
2019_02_17,4740,empty file
2019_02_17,A2251,no departures
2019_02_17,5518,no departures
2019_02_17,7277,empty file
2019_02_17,5520,no departures
2019_02_17,7205,empty file
2019_02_17,7867,empty file
2019_02_17,5508,no departures
2019_02_17,7261,empty file
2019_02_17,4768,empty file
2019_02_17,4732,empty file
2019_02_17,4756,empty file
2019_02_17,4760,empty file
2019_02_17,4716,empty file
2019_02_17,4780,empty file
2019_02_17,4772,empty file
2019_02_17,7221,empty file
2019_02_17,5512,no departures
2019_02_17,7245,empty file
2019_02_17,7273,empty file
2019_02_17,7229,empty file
2019_02_18,6909,empty file
2019_02_18,7221,empty file
2019_02_18,7245,empty file
2019_02_18,5524,no departures
2019_02_18,7273,empty file
2019_02_18,7229,empty file
2019_02_18,4716,empty file
2019_02_18,4780,empty file
2019_02_18,1095,no departures
2019_02_18,4772,empty file
2019_02_18,4768,empty file
2019_02_18,4732,empty file
2019_02_18,4756,empty file
2019_02_18,4760,empty file
2019_02_18,7261,empty file
2019_02_18,7285,empty file
2019_02_18,5510,no departures
2019_02_18,5520,no departures
2019_02_18,7277,empty file
2019_02_18,4748,empty file
2019_02_18,4724,empty file
2019_02_18,4740,empty file
2019_02_18,4708,empty file
2019_02_18,7237,empty file
2019_02_18,A90,
2019_02_18,7265,empty file
2019_02_18,7253,empty file
2019_02_19,3221,empty file
2019_02_19,3235,empty file
2019_02_19,4332,empty file
2019_02_19,4360,empty file
2019_02_19,4324,empty file
2019_02_19,3702,no departures
2019_02_19,4340,empty file
2019_02_19,2101,empty file
2019_02_19,3215,empty file
2019_02_19,3223,empty file
2019_02_19,3231,empty file
2019_02_19,5448,no departures
2019_02_19,4398,empty file
2019_02_19,4330,empty file
2019_02_19,4306,empty file
2019_02_20,5422,no departures
2019_02_20,5447,no departures
2019_02_20,4398,empty file
2019_02_20,5441,no departures
2019_02_20,A66,no departures
2019_02_20,5431,no departures
2019_02_20,3708,no departures
2019_02_20,5451,no departures
2019_02_21,3297,empty file
2019_02_21,3742,no departures
2019_02_21,A20,no departures
2019_02_21,4398,empty file
2019_02_21,3716,no departures
2019_02_21,A639,empty file
2019_02_21,5401,no departures
2019_02_21,3293,empty file
2019_02_21,3722,no departures
2019_02_22,A19,no departures
2019_02_22,5451,no departures
2019_02_22,5456,no departures
2019_02_22,5403,empty file
2019_02_22,1101,empty file
2019_02_22,0411,no departures
2019_02_22,3293,empty file
2019_02_22,3805,empty file
2019_02_22,3205,empty file
2019_02_22,0439,no departures
2019_02_22,A639,empty file
2019_02_22,5441,no departures
2019_02_22,0301,no departures
2019_02_22,0308,no departures
2019_02_22,3200,empty file
2019_02_22,3800,empty file
2019_02_22,0041,empty file
2019_02_22,3201,empty file
2019_02_22,3297,empty file
2019_02_23,4780,empty file
2019_02_23,3888,empty file
2019_02_23,7620,no departures
2019_02_23,5525,no departures
2019_02_23,0442,empty file
2019_02_23,3895,empty file
2019_02_23,3892,empty file
2019_02_23,3292,empty file
2019_02_23,6683,empty file
2019_02_23,0453,empty file
2019_02_23,3897,empty file
2019_02_23,0440,empty file
2019_02_23,1133,empty file
2019_02_23,6201,empty file
2019_02_23,3742,empty file
2019_02_23,1875,no departures
2019_02_23,6601,empty file
2019_02_23,A639,empty file
2019_02_24,A20,no departures
2019_02_24,7805,empty file
2019_02_24,7205,empty file
2019_02_24,0069,empty file
2019_02_24,7200,empty file
2019_02_24,7800,empty file
2019_02_24,5503,empty file
2019_02_24,1701,empty file
2019_02_24,7801,empty file
2019_02_24,7201,empty file
2019_02_24,1111,empty file
2019_02_24,A90,
2019_02_25,A89,missing state
2019_02_25,2406,no departures
2019_02_25,4705,empty file
2019_02_25,5416,no departures
2019_02_25,0509,empty file
2019_02_25,5451,no departures
2019_02_25,6909,empty file
2019_02_25,6907,empty file
2019_02_25,7880,empty file
2019_02_25,7887,empty file
2019_02_25,A66,no departures
2019_02_25,6944,empty file
2019_02_25,1739,empty file
2019_02_25,0300,no departures
2019_02_25,4398,empty file
2019_02_25,5441,no departures
2019_02_25,0544,empty file
2019_02_25,4785,empty file
2019_02_25,7876,empty file
2019_02_25,7885,empty file
2019_02_25,7276,empty file
2019_02_25,1111,no departures
2019_02_25,7883,empty file
2019_02_26,A89,missing state
2019_02_26,A20,no departures
2019_02_26,4398,empty file
2019_02_26,5441,no departures
2019_02_26,3513,no departures
2019_02_26,A66,no departures
2019_02_26,5451,no departures
2019_02_26,3714,no departures
2019_02_27,4378,empty file
2019_02_27,4340,empty file
2019_02_27,A89,missing state
2019_02_27,4384,empty file
2019_02_27,4324,empty file
2019_02_27,3279,empty file
2019_02_27,3283,empty file
2019_02_27,5749,empty file
2019_02_27,3223,empty file
2019_02_27,3215,empty file
2019_02_27,3231,empty file
2019_02_27,3255,empty file
2019_02_27,3297,empty file
2019_02_27,4306,empty file
2019_02_27,A639,empty file
2019_02_27,4330,empty file
2019_02_27,6639,empty file
2019_02_27,4352,empty file
2019_02_27,6253,empty file
2019_02_27,5441,no departures
2019_02_27,4398,empty file
2019_02_27,4344,empty file
2019_02_27,4372,empty file
2019_02_27,3221,empty file
2019_02_27,3275,empty file
2019_02_27,3243,empty file
2019_02_27,3235,empty file
2019_02_27,3251,empty file
2019_02_27,3267,empty file
2019_02_27,3293,empty file
2019_02_27,4360,empty file
2019_02_27,6667,empty file
2019_02_27,4392,empty file
2019_02_27,4366,empty file
2019_02_27,4332,empty file
2019_02_28,4360,empty file
2019_02_28,4366,empty file
2019_02_28,4392,empty file
2019_02_28,5445,empty file
2019_02_28,4332,empty file
2019_02_28,3235,empty file
2019_02_28,3251,empty file
2019_02_28,3293,empty file
2019_02_28,3267,empty file
2019_02_28,1107,no departures
2019_02_28,3221,empty file
2019_02_28,3275,empty file
2019_02_28,3243,empty file
2019_02_28,4344,empty file
2019_02_28,4372,empty file
2019_02_28,5403,no departures
2019_02_28,4306,empty file
2019_02_28,A639,empty file
2019_02_28,A66,no departures
2019_02_28,4330,empty file
2019_02_28,4352,empty file
2019_02_28,4398,empty file
2019_02_28,3231,empty file
2019_02_28,A2100,
2019_02_28,3255,empty file
2019_02_28,3297,empty file
2019_02_28,3279,empty file
2019_02_28,3283,empty file
2019_02_28,3223,empty file
2019_02_28,3215,empty file
2019_02_28,4378,empty file
2019_02_28,4340,empty file
2019_02_28,4384,empty file
2019_02_28,4324,empty file
2019_03_01,3716,no departures
2019_03_01,5441,no departures
2019_03_01,4330,empty file
2019_03_01,A639,empty file
2019_03_01,4306,empty file
2019_03_01,3297,empty file
2019_03_01,3215,empty file
2019_03_01,3223,empty file
2019_03_01,4324,empty file
2019_03_01,.5711,
2019_03_01,4332,empty file
2019_03_01,1247,no departures
2019_03_01,4360,empty file
2019_03_01,3293,empty file
2019_03_01,3221,empty file
2019_03_01,3873,no departures
2019_03_01,5451,no departures
2019_03_02,4780,empty file
2019_03_02,0442,empty file
2019_03_02,5526,no departures
2019_03_02,0453,empty file
2019_03_02,A639,empty file
2019_03_03,7229,empty file
2019_03_03,7245,empty file
2019_03_03,7273,empty file
2019_03_03,0069,empty file
2019_03_03,7221,empty file
2019_03_03,4772,empty file
2019_03_03,4744,empty file
2019_03_03,4728,empty file
2019_03_03,4780,empty file
2019_03_03,4716,empty file
2019_03_03,4756,empty file
2019_03_03,4760,empty file
2019_03_03,4732,empty file
2019_03_03,4768,empty file
2019_03_03,7261,empty file
2019_03_03,0075,no departures
2019_03_03,7805,empty file
2019_03_03,7205,empty file
2019_03_03,7277,empty file
2019_03_03,4740,empty file
2019_03_03,4724,empty file
2019_03_03,4748,empty file
2019_03_03,4752,empty file
2019_03_03,4764,empty file
2019_03_03,4708,empty file
2019_03_03,4736,empty file
2019_03_03,7200,empty file
2019_03_03,7800,empty file
2019_03_03,7265,empty file
2019_03_03,5503,empty file
2019_03_03,1701,empty file
2019_03_03,7253,empty file
2019_03_03,7801,empty file
2019_03_03,7237,empty file
2019_03_03,7201,empty file
2019_03_04,4705,empty file
2019_03_04,0509,empty file
2019_03_04,A645,missing state
2019_03_04,7880,empty file
2019_03_04,7887,empty file
2019_03_04,6909,empty file
2019_03_04,6907,empty file
2019_03_04,1739,empty file
2019_03_04,6944,empty file
2019_03_04,5753,no departures
2019_03_04,3716,no departures
2019_03_04,A653,no departures
2019_03_04,4398,empty file
2019_03_04,5441,no departures
2019_03_04,4785,empty file
2019_03_04,A641,no departures
2019_03_04,0544,empty file
2019_03_04,A649,missing state
2019_03_04,7876,empty file
2019_03_04,7885,empty file
2019_03_04,7276,empty file
2019_03_05,3293,empty file
2019_03_05,3708,no departures
2019_03_05,5441,no departures
2019_03_05,4398,empty file
2019_03_05,A90,empty file
2019_03_05,5753,no departures
2019_03_05,3702,no departures
2019_03_06,3704,no departures
2019_03_06,3702,no departures
2019_03_06,3297,empty file
2019_03_06,A20,no departures
2019_03_06,4398,empty file
2019_03_06,3720,no departures
2019_03_06,A639,empty file
2019_03_06,5422,no departures
2019_03_06,5451,no departures
2019_03_06,3708,no departures
2019_03_06,3293,empty file
2019_03_06,5416,no departures
2019_03_06,3714,no departures
2019_03_06,3722,no departures
2019_03_07,3704,no departures
2019_03_07,A639,empty file
2019_03_07,3716,no departures
2019_03_07,A20,empty file
2019_03_07,4398,empty file
2019_03_07,5441,no departures
2019_03_07,3297,empty file
2019_03_07,5451,no departures
2019_03_07,3293,empty file
2019_03_08,3293,empty file
2019_03_08,3708,no departures
2019_03_08,5451,no departures
2019_03_08,0059,no departures
2019_03_08,3297,empty file
2019_03_08,A639,empty file
2019_03_08,5441,no departures
2019_03_08,5454,no departures
2019_03_09,0509,no departures
2019_03_09,4780,empty file
2019_03_09,A639,empty file
2019_03_09,5532,no departures
2019_03_09,3297,empty file
2019_03_10,5527,no departures
2019_03_10,7800,empty file
2019_03_10,7200,empty file
2019_03_10,1701,empty file
2019_03_10,5503,empty file
2019_03_10,7201,empty file
2019_03_10,7801,empty file
2019_03_10,0041,no departures
2019_03_10,1875,no departures
2019_03_10,5523,no departures
2019_03_10,0069,empty file
2019_03_10,7205,empty file
2019_03_10,7805,empty file
2019_03_11,7276,empty file
2019_03_11,7885,empty file
2019_03_11,7876,empty file
2019_03_11,0544,empty file
2019_03_11,A92,
2019_03_11,4785,empty file
2019_03_11,5431,no departures
2019_03_11,5447,no departures
